TOA5,
TIMESTAMP,
단위,mm
factor,
초기치,
2022-09-29 18:10,0.60819
2022-09-29 18:15,0.60632
2022-09-29 18:20,0.607057
2022-09-29 18:25,0.60665
2022-09-29 18:30,0.607233
2022-09-29 18:35,0.605308
2022-09-29 18:40,0.604527
2022-09-29 18:45,0.604318
2022-09-29 18:50,0.604846
2022-09-29 18:55,0.604637
2022-09-29 19:00,0.604824
2022-09-29 19:05,0.604901
2022-09-29 19:10,0.606705
2022-09-29 19:15,0.604582
2022-09-29 19:20,0.604846
2022-09-29 19:25,0.60456
2022-09-29 19:30,0.606628
2022-09-29 19:35,0.604747
2022-09-29 19:40,0.606364
2022-09-29 19:45,0.604747
2022-09-29 19:50,0.605737
2022-09-29 19:55,0.605693
2022-09-29 20:00,0.603669
2022-09-29 20:05,0.605561
2022-09-29 20:10,0.606496
2022-09-29 20:15,0.603394
2022-09-29 20:20,0.605462
2022-09-29 20:25,0.605396
2022-09-29 20:30,0.60346
2022-09-29 20:35,0.603273
2022-09-29 20:40,0.603086
2022-09-29 20:45,0.603119
2022-09-29 20:50,0.602052
2022-09-29 20:55,0.603515
2022-09-29 21:00,0.601645
2022-09-29 21:05,0.603471
2022-09-29 21:10,0.603889
2022-09-29 21:15,0.601722
2022-09-29 21:20,0.601711
2022-09-29 21:25,0.602426
2022-09-29 21:30,0.59917
2022-09-29 21:35,0.599907
2022-09-29 21:40,0.600072
2022-09-29 21:45,0.599456
2022-09-29 21:50,0.600248
2022-09-29 21:55,0.601843
2022-09-29 22:00,0.60214
2022-09-29 22:05,0.600688
2022-09-29 22:10,0.602712
2022-09-29 22:15,0.602195
2022-09-29 22:20,0.600567
2022-09-29 22:25,0.600479
2022-09-29 22:30,0.600072
2022-09-29 22:35,0.599412
2022-09-29 22:40,0.600215
2022-09-29 22:45,0.599533
2022-09-29 22:50,0.59994
2022-09-29 22:55,0.599071
2022-09-29 23:00,0.598488
2022-09-29 23:05,0.599841
2022-09-29 23:10,0.598268
2022-09-29 23:15,0.59862
2022-09-29 23:20,0.599357
2022-09-29 23:25,0.598642
2022-09-29 23:30,0.600303
2022-09-29 23:35,0.598675
2022-09-29 23:40,0.597872
2022-09-29 23:45,0.598081
2022-09-29 23:50,0.598422
2022-09-29 23:55,0.598961
2022-09-30 0:00,0.600501
2022-09-30 0:05,0.599192
2022-09-30 0:10,0.599753
2022-09-30 0:15,0.599071
2022-09-30 0:20,0.597905
2022-09-30 0:25,0.598125
2022-09-30 0:30,0.598455
2022-09-30 0:35,0.598642
2022-09-30 0:40,0.599489
2022-09-30 0:45,0.598675
2022-09-30 0:50,0.596849
2022-09-30 0:55,0.597322
2022-09-30 1:00,0.596607
2022-09-30 1:05,0.597201
2022-09-30 1:10,0.597432
2022-09-30 1:15,0.596475
2022-09-30 1:20,0.598268
2022-09-30 1:25,0.59851
2022-09-30 1:30,0.596299
2022-09-30 1:35,0.598719
2022-09-30 1:40,0.597058
2022-09-30 1:45,0.59598
2022-09-30 1:50,0.596816
2022-09-30 1:55,0.59576
2022-09-30 2:00,0.596904
2022-09-30 2:05,0.594858
2022-09-30 2:10,0.594176
2022-09-30 2:15,0.595023
2022-09-30 2:20,0.594099
2022-09-30 2:25,0.595397
2022-09-30 2:30,0.596299
2022-09-30 2:35,0.594968
2022-09-30 2:40,0.596079
2022-09-30 2:45,0.594407
2022-09-30 2:50,0.595254
2022-09-30 2:55,0.595815
2022-09-30 3:00,0.595452
2022-09-30 3:05,0.595386
2022-09-30 3:10,0.594231
2022-09-30 3:15,0.594495
2022-09-30 3:20,0.594363
2022-09-30 3:25,0.595529
2022-09-30 3:30,0.593681
2022-09-30 3:35,0.594077
2022-09-30 3:40,0.59334
2022-09-30 3:45,0.590645
2022-09-30 3:50,0.593054
2022-09-30 3:55,0.59378
2022-09-30 4:00,0.591404
2022-09-30 4:05,0.592218
2022-09-30 4:10,0.592262
2022-09-30 4:15,0.593835
2022-09-30 4:20,0.593175
2022-09-30 4:25,0.593098
2022-09-30 4:30,0.594
2022-09-30 4:35,0.593065
2022-09-30 4:40,0.593461
2022-09-30 4:45,0.59125
2022-09-30 4:50,0.590909
2022-09-30 4:55,0.592218
2022-09-30 5:00,0.590315
2022-09-30 5:05,0.5929
2022-09-30 5:10,0.593109
2022-09-30 5:15,0.590568
2022-09-30 5:20,0.593439
2022-09-30 5:25,0.5918
2022-09-30 5:30,0.589589
2022-09-30 5:35,0.59081
2022-09-30 5:40,0.591745
2022-09-30 5:45,0.589743
2022-09-30 5:50,0.589963
2022-09-30 5:55,0.591855
2022-09-30 6:00,0.589952
2022-09-30 6:05,0.590843
2022-09-30 6:10,0.565917
2022-09-30 6:15,0.564124
2022-09-30 6:20,0.565422
2022-09-30 6:25,0.56507
2022-09-30 6:30,0.565136
2022-09-30 6:35,0.563464
2022-09-30 6:40,0.569008
2022-09-30 6:45,0.57409
2022-09-30 6:50,0.580624
2022-09-30 6:55,0.580624
2022-09-30 7:00,0.57827
2022-09-30 7:05,0.577786
2022-09-30 7:10,0.577126
2022-09-30 7:15,0.577126
2022-09-30 7:20,0.577335
2022-09-30 7:25,0.578248
2022-09-30 7:30,0.578996
2022-09-30 7:35,0.578281
2022-09-30 7:40,0.578435
2022-09-30 7:45,0.578908
2022-09-30 7:50,0.58025
2022-09-30 7:55,0.578523
2022-09-30 8:00,0.57816
2022-09-30 8:05,0.579117
2022-09-30 8:10,0.579095
2022-09-30 8:15,0.578567
2022-09-30 8:20,0.577841
2022-09-30 8:25,0.578292
2022-09-30 8:30,0.577929
2022-09-30 8:35,0.579326
2022-09-30 8:40,0.579964
2022-09-30 8:45,0.576521
2022-09-30 8:50,0.576092
2022-09-30 8:55,0.577665
2022-09-30 9:00,0.577126
2022-09-30 9:05,0.580591
2022-09-30 9:10,0.572858
2022-09-30 9:15,0.578303
2022-09-30 9:20,0.575751
2022-09-30 9:25,0.578809
2022-09-30 9:30,0.581108
2022-09-30 9:35,0.562716
2022-09-30 9:40,0.565411
2022-09-30 9:45,0.570372
2022-09-30 9:50,0.572671
2022-09-30 9:55,0.569459
2022-09-30 10:00,0.579205
2022-09-30 10:05,0.577005
2022-09-30 10:10,0.573232
2022-09-30 10:15,0.566489
2022-09-30 10:20,0.576752
2022-09-30 10:25,0.574189
2022-09-30 10:30,0.572748
2022-09-30 10:35,0.572957
2022-09-30 10:40,0.567303
2022-09-30 10:45,0.591602
2022-09-30 10:50,0.611336
2022-09-30 10:55,0.584298
2022-09-30 11:00,0.577511
2022-09-30 11:05,0.581988
2022-09-30 11:10,0.594858
2022-09-30 11:15,0.60896
2022-09-30 11:20,0.612645
2022-09-30 11:25,0.606551
2022-09-30 11:30,0.621533
2022-09-30 11:35,0.623458
2022-09-30 11:40,0.611182
2022-09-30 11:45,0.61171
2022-09-30 11:50,0.63448
2022-09-30 11:55,0.635624
2022-09-30 12:00,0.640717
2022-09-30 12:05,0.636075
2022-09-30 12:10,0.633842
2022-09-30 12:15,0.636317
2022-09-30 12:20,0.652784
2022-09-30 12:25,0.638044
2022-09-30 12:30,0.640365
2022-09-30 12:35,0.634458
2022-09-30 12:40,0.640849
2022-09-30 12:45,0.632786
2022-09-30 12:50,0.635239
2022-09-30 12:55,0.631191
2022-09-30 13:00,0.638924
2022-09-30 13:05,0.672991
2022-09-30 13:10,0.661771
2022-09-30 13:15,0.690195
2022-09-30 13:20,0.68079
2022-09-30 13:25,0.686576
2022-09-30 13:30,0.68332
2022-09-30 13:35,0.68882
2022-09-30 13:40,0.687786
2022-09-30 13:45,0.690723
2022-09-30 13:50,0.684838
2022-09-30 13:55,0.693682
2022-09-30 14:00,0.685993
2022-09-30 14:05,0.694749
2022-09-30 14:10,0.698269
2022-09-30 14:15,0.702603
2022-09-30 14:20,0.704605
2022-09-30 14:25,0.711381
2022-09-30 14:30,0.709313
2022-09-30 14:35,0.716892
2022-09-30 14:40,0.703626
2022-09-30 14:45,0.704198
2022-09-30 14:50,0.713108
2022-09-30 14:55,0.716452
2022-09-30 15:00,0.717563
2022-09-30 15:05,0.723481
2022-09-30 15:10,0.726
2022-09-30 15:15,0.732039
2022-09-30 15:20,0.725989
2022-09-30 15:25,0.730697
2022-09-30 15:30,0.727947
2022-09-30 15:35,0.734921
2022-09-30 15:40,0.738023
2022-09-30 15:45,0.736274
2022-09-30 15:50,0.747417
2022-09-30 15:55,0.73854
2022-09-30 16:00,0.745272
2022-09-30 16:05,0.744095
2022-09-30 16:10,0.742577
2022-09-30 16:15,0.750849
2022-09-30 16:20,0.755172
2022-09-30 16:25,0.751311
2022-09-30 16:30,0.758483
2022-09-30 16:35,0.755634
2022-09-30 16:40,0.757383
2022-09-30 16:45,0.762575
2022-09-30 16:50,0.759891
2022-09-30 16:55,0.763444
2022-09-30 17:00,0.756393
2022-09-30 17:05,0.769043
2022-09-30 17:10,0.777579
2022-09-30 17:15,0.768911
2022-09-30 17:20,0.771045
2022-09-30 17:25,0.777128
2022-09-30 17:30,0.776776
2022-09-30 17:35,0.779526
2022-09-30 17:40,0.79024
2022-09-30 17:45,0.793639
2022-09-30 17:50,0.792308
2022-09-30 17:55,0.78661
2022-09-30 18:00,0.77671
2022-09-30 18:05,0.77682
2022-09-30 18:10,0.754193
2022-09-30 18:15,0.75295
2022-09-30 18:20,0.758087
2022-09-30 18:25,0.764269
2022-09-30 18:30,0.775445
2022-09-30 18:35,0.772453
2022-09-30 18:40,0.783299
2022-09-30 18:45,0.78111
2022-09-30 18:50,0.770473
2022-09-30 18:55,0.766249
2022-09-30 19:00,0.765105
2022-09-30 19:05,0.764698
2022-09-30 19:10,0.763136
2022-09-30 19:15,0.753852
2022-09-30 19:20,0.755865
2022-09-30 19:25,0.750838
2022-09-30 19:30,0.738122
2022-09-30 19:35,0.726297
2022-09-30 19:40,0.724856
2022-09-30 19:45,0.726528
2022-09-30 19:50,0.724317
2022-09-30 19:55,0.724845
2022-09-30 20:00,0.724867
2022-09-30 20:05,0.723635
2022-09-30 20:10,0.726275
2022-09-30 20:15,0.725285
2022-09-30 20:20,0.723987
2022-09-30 20:25,0.72325
2022-09-30 20:30,0.723536
2022-09-30 20:35,0.724933
2022-09-30 20:40,0.724251
2022-09-30 20:45,0.725252
2022-09-30 20:50,0.724878
2022-09-30 20:55,0.724669
2022-09-30 21:00,0.722689
2022-09-30 21:05,0.724625
2022-09-30 21:10,0.722876
2022-09-30 21:15,0.722348
2022-09-30 21:20,0.722931
2022-09-30 21:25,0.722227
2022-09-30 21:30,0.721578
2022-09-30 21:35,0.723558
2022-09-30 21:40,0.723327
2022-09-30 21:45,0.72314
2022-09-30 21:50,0.72094
2022-09-30 21:55,0.720786
2022-09-30 22:00,0.715484
2022-09-30 22:05,0.720753
2022-09-30 22:10,0.71951
2022-09-30 22:15,0.720137
2022-09-30 22:20,0.719829
2022-09-30 22:25,0.720896
2022-09-30 22:30,0.720731
2022-09-30 22:35,0.71929
2022-09-30 22:40,0.72039
2022-09-30 22:45,0.721072
2022-09-30 22:50,0.721006
2022-09-30 22:55,0.718839
2022-09-30 23:00,0.719279
2022-09-30 23:05,0.720841
2022-09-30 23:10,0.720764
2022-09-30 23:15,0.718894
2022-09-30 23:20,0.718311
2022-09-30 23:25,0.720225
2022-09-30 23:30,0.718795
2022-09-30 23:35,0.719972
2022-09-30 23:40,0.718443
2022-09-30 23:45,0.718443
2022-09-30 23:50,0.71764
2022-09-30 23:55,0.718773
2022-10-01 0:00,0.717046
2022-10-01 0:05,0.71687
2022-10-01 0:10,0.718531
2022-10-01 0:15,0.717134
2022-10-01 0:20,0.71896
2022-10-01 0:25,0.718454
2022-10-01 0:30,0.717409
2022-10-01 0:35,0.717464
2022-10-01 0:40,0.716331
2022-10-01 0:45,0.697961
2022-10-01 0:50,0.699875
2022-10-01 0:55,0.697708
2022-10-01 1:00,0.699688
2022-10-01 1:05,0.699017
2022-10-01 1:10,0.694705
2022-10-01 1:15,0.699149
2022-10-01 1:20,0.699402
2022-10-01 1:25,0.697972
2022-10-01 1:30,0.696762
2022-10-01 1:35,0.699193
2022-10-01 1:40,0.698467
2022-10-01 1:45,0.698962
2022-10-01 1:50,0.698137
2022-10-01 1:55,0.698247
2022-10-01 2:00,0.69652
2022-10-01 2:05,0.696498
2022-10-01 2:10,0.686994
2022-10-01 2:15,0.686356
2022-10-01 2:20,0.686532
2022-10-01 2:25,0.686147
2022-10-01 2:30,0.683914
2022-10-01 2:35,0.685564
2022-10-01 2:40,0.684893
2022-10-01 2:45,0.685729
2022-10-01 2:50,0.682869
2022-10-01 2:55,0.684123
2022-10-01 3:00,0.684486
2022-10-01 3:05,0.683045
2022-10-01 3:10,0.683848
2022-10-01 3:15,0.683694
2022-10-01 3:20,0.682627
2022-10-01 3:25,0.682869
2022-10-01 3:30,0.682121
2022-10-01 3:35,0.682286
2022-10-01 3:40,0.684398
2022-10-01 3:45,0.683903
2022-10-01 3:50,0.681857
2022-10-01 3:55,0.683749
2022-10-01 4:00,0.682506
2022-10-01 4:05,0.683221
2022-10-01 4:10,0.683716
2022-10-01 4:15,0.682627
2022-10-01 4:20,0.68277
2022-10-01 4:25,0.680647
2022-10-01 4:30,0.681769
2022-10-01 4:35,0.681417
2022-10-01 4:40,0.654577
2022-10-01 4:45,0.656392
2022-10-01 4:50,0.654115
2022-10-01 4:55,0.65439
2022-10-01 5:00,0.655413
2022-10-01 5:05,0.654269
2022-10-01 5:10,0.65395
2022-10-01 5:15,0.655413
2022-10-01 5:20,0.655182
2022-10-01 5:25,0.653268
2022-10-01 5:30,0.656392
2022-10-01 5:35,0.653257
2022-10-01 5:40,0.65395
2022-10-01 5:45,0.656007
2022-10-01 5:50,0.654885
2022-10-01 5:55,0.654346
2022-10-01 6:00,0.653895
2022-10-01 6:05,0.652388
2022-10-01 6:10,0.654687
2022-10-01 6:15,0.652839
2022-10-01 6:20,0.6534
2022-10-01 6:25,0.65428
2022-10-01 6:30,0.652806
2022-10-01 6:35,0.654951
2022-10-01 6:40,0.654731
2022-10-01 6:45,0.651871
2022-10-01 6:50,0.654577
2022-10-01 6:55,0.646283
2022-10-01 7:00,0.645095
2022-10-01 7:05,0.644765
2022-10-01 7:10,0.645018
2022-10-01 7:15,0.646162
2022-10-01 7:20,0.64603
2022-10-01 7:25,0.644556
2022-10-01 7:30,0.643357
2022-10-01 7:35,0.64075
2022-10-01 7:40,0.641102
2022-10-01 7:45,0.637384
2022-10-01 7:50,0.638319
2022-10-01 7:55,0.639254
2022-10-01 8:00,0.638902
2022-10-01 8:05,0.63965
2022-10-01 8:10,0.642323
2022-10-01 8:15,0.64108
2022-10-01 8:20,0.643841
2022-10-01 8:25,0.644237
2022-10-01 8:30,0.642092
2022-10-01 8:35,0.63943
2022-10-01 8:40,0.636944
2022-10-01 8:45,0.637483
2022-10-01 8:50,0.63921
2022-10-01 8:55,0.635866
2022-10-01 9:00,0.638495
2022-10-01 9:05,0.637846
2022-10-01 9:10,0.636702
2022-10-01 9:15,0.625757
2022-10-01 9:20,0.613932
2022-10-01 9:25,0.62161
2022-10-01 9:30,0.622061
2022-10-01 9:35,0.619652
2022-10-01 9:40,0.620389
2022-10-01 9:45,0.622787
2022-10-01 9:50,0.626505
2022-10-01 9:55,0.628936
2022-10-01 10:00,0.627418
2022-10-01 10:05,0.631752
2022-10-01 10:10,0.632423
2022-10-01 10:15,0.622061
2022-10-01 10:20,0.623326
2022-10-01 10:25,0.630619
2022-10-01 10:30,0.628375
2022-10-01 10:35,0.614988
2022-10-01 10:40,0.628001
2022-10-01 10:45,0.654368
2022-10-01 10:50,0.664389
2022-10-01 10:55,0.653246
2022-10-01 11:00,0.667524
2022-10-01 11:05,0.66737
2022-10-01 11:10,0.661595
2022-10-01 11:15,0.665357
2022-10-01 11:20,0.679404
2022-10-01 11:25,0.666512
2022-10-01 11:30,0.667447
2022-10-01 11:35,0.663157
2022-10-01 11:40,0.667469
2022-10-01 11:45,0.663135
2022-10-01 11:50,0.690239
2022-10-01 11:55,0.698643
2022-10-01 12:00,0.699182
2022-10-01 12:05,0.700843
2022-10-01 12:10,0.694001
2022-10-01 12:15,0.710468
2022-10-01 12:20,0.709269
2022-10-01 12:25,0.709962
2022-10-01 12:30,0.697004
2022-10-01 12:35,0.706827
2022-10-01 12:40,0.70961
2022-10-01 12:45,0.713515
2022-10-01 12:50,0.717046
2022-10-01 12:55,0.725593
2022-10-01 13:00,0.733348
2022-10-01 13:05,0.745646
2022-10-01 13:10,0.738419
2022-10-01 13:15,0.742269
2022-10-01 13:20,0.741587
2022-10-01 13:25,0.735053
2022-10-01 13:30,0.735856
2022-10-01 13:35,0.73612
2022-10-01 13:40,0.738584
2022-10-01 13:45,0.738397
2022-10-01 13:50,0.739453
2022-10-01 13:55,0.753852
2022-10-01 14:00,0.750684
2022-10-01 14:05,0.757262
2022-10-01 14:10,0.76373
2022-10-01 14:15,0.763928
2022-10-01 14:20,0.764995
2022-10-01 14:25,0.762949
2022-10-01 14:30,0.7689
2022-10-01 14:35,0.768284
2022-10-01 14:40,0.766722
2022-10-01 14:45,0.772123
2022-10-01 14:50,0.77572
2022-10-01 14:55,0.78606
2022-10-01 15:00,0.788227
2022-10-01 15:05,0.788293
2022-10-01 15:10,0.78584
2022-10-01 15:15,0.784861
2022-10-01 15:20,0.801779
2022-10-01 15:25,0.798754
2022-10-01 15:30,0.808885
2022-10-01 15:35,0.811767
2022-10-01 15:40,0.812669
2022-10-01 15:45,0.812471
2022-10-01 15:50,0.822305
2022-10-01 15:55,0.826826
2022-10-01 16:00,0.814407
2022-10-01 16:05,0.817751
2022-10-01 16:10,0.816145
2022-10-01 16:15,0.818026
2022-10-01 16:20,0.829169
2022-10-01 16:25,0.828696
2022-10-01 16:30,0.835912
2022-10-01 16:35,0.832337
2022-10-01 16:40,0.841643
2022-10-01 16:45,0.839047
2022-10-01 16:50,0.842545
2022-10-01 16:55,0.845999
2022-10-01 17:00,0.820127
2022-10-01 17:05,0.81686
2022-10-01 17:10,0.820259
2022-10-01 17:15,0.813956
2022-10-01 17:20,0.818444
2022-10-01 17:25,0.815969
2022-10-01 17:30,0.81367
2022-10-01 17:35,0.818488
2022-10-01 17:40,0.822657
2022-10-01 17:45,0.833712
2022-10-01 17:50,0.831039
2022-10-01 17:55,0.83072
2022-10-01 18:00,0.827057
2022-10-01 18:05,0.825869
2022-10-01 18:10,0.834042
2022-10-01 18:15,0.834702
2022-10-01 18:20,0.81499
2022-10-01 18:25,0.809633
2022-10-01 18:30,0.816838
2022-10-01 18:35,0.808577
2022-10-01 18:40,0.814341
2022-10-01 18:45,0.811305
2022-10-01 18:50,0.807411
2022-10-01 18:55,0.804705
2022-10-01 19:00,0.807543
2022-10-01 19:05,0.802582
2022-10-01 19:10,0.792275
2022-10-01 19:15,0.80839
2022-10-01 19:20,0.799073
2022-10-01 19:25,0.792638
2022-10-01 19:30,0.782012
2022-10-01 19:35,0.777458
2022-10-01 19:40,0.778239
2022-10-01 19:45,0.776732
2022-10-01 19:50,0.779075
2022-10-01 19:55,0.776237
2022-10-01 20:00,0.775588
2022-10-01 20:05,0.775489
2022-10-01 20:10,0.776314
2022-10-01 20:15,0.774939
2022-10-01 20:20,0.774477
2022-10-01 20:25,0.773927
2022-10-01 20:30,0.775588
2022-10-01 20:35,0.77638
2022-10-01 20:40,0.775643
2022-10-01 20:45,0.772959
2022-10-01 20:50,0.773509
2022-10-01 20:55,0.774081
2022-10-01 21:00,0.774213
2022-10-01 21:05,0.773212
2022-10-01 21:10,0.774752
2022-10-01 21:15,0.774092
2022-10-01 21:20,0.775302
2022-10-01 21:25,0.772827
2022-10-01 21:30,0.77396
2022-10-01 21:35,0.77418
2022-10-01 21:40,0.77275
2022-10-01 21:45,0.772552
2022-10-01 21:50,0.77396
2022-10-01 21:55,0.772068
2022-10-01 22:00,0.771826
2022-10-01 22:05,0.773124
2022-10-01 22:10,0.770539
2022-10-01 22:15,0.770231
2022-10-01 22:20,0.771243
2022-10-01 22:25,0.772794
2022-10-01 22:30,0.773212
2022-10-01 22:35,0.773344
2022-10-01 22:40,0.771221
2022-10-01 22:45,0.770517
2022-10-01 22:50,0.77209
2022-10-01 22:55,0.772167
2022-10-01 23:00,0.773421
2022-10-01 23:05,0.771364
2022-10-01 23:10,0.772948
2022-10-01 23:15,0.771287
2022-10-01 23:20,0.77165
2022-10-01 23:25,0.7711
2022-10-01 23:30,0.773443
2022-10-01 23:35,0.77143
2022-10-01 23:40,0.771683
2022-10-01 23:45,0.77308
2022-10-01 23:50,0.771276
2022-10-01 23:55,0.772475
2022-10-02 0:00,0.771265
2022-10-02 0:05,0.771221
2022-10-02 0:10,0.771111
2022-10-02 0:15,0.771474
2022-10-02 0:20,0.771111
2022-10-02 0:25,0.771848
2022-10-02 0:30,0.772112
2022-10-02 0:35,0.770044
2022-10-02 0:40,0.770847
2022-10-02 0:45,0.770693
2022-10-02 0:50,0.77
2022-10-02 0:55,0.770242
2022-10-02 1:00,0.769637
2022-10-02 1:05,0.767481
2022-10-02 1:10,0.767811
2022-10-02 1:15,0.770088
2022-10-02 1:20,0.770011
2022-10-02 1:25,0.769989
2022-10-02 1:30,0.768735
2022-10-02 1:35,0.768174
2022-10-02 1:40,0.769758
2022-10-02 1:45,0.768856
2022-10-02 1:50,0.77066
2022-10-02 1:55,0.769274
2022-10-02 2:00,0.771496
2022-10-02 2:05,0.769538
2022-10-02 2:10,0.769098
2022-10-02 2:15,0.769483
2022-10-02 2:20,0.768856
2022-10-02 2:25,0.769153
2022-10-02 2:30,0.771067
2022-10-02 2:35,0.769868
2022-10-02 2:40,0.770385
2022-10-02 2:45,0.769021
2022-10-02 2:50,0.768691
2022-10-02 2:55,0.770616
2022-10-02 3:00,0.770099
2022-10-02 3:05,0.770187
2022-10-02 3:10,0.768592
2022-10-02 3:15,0.768141
2022-10-02 3:20,0.768449
2022-10-02 3:25,0.769989
2022-10-02 3:30,0.768724
2022-10-02 3:35,0.768537
2022-10-02 3:40,0.76703
2022-10-02 3:45,0.76703
2022-10-02 3:50,0.767569
2022-10-02 3:55,0.769703
2022-10-02 4:00,0.76769
2022-10-02 4:05,0.768768
2022-10-02 4:10,0.767833
2022-10-02 4:15,0.768977
2022-10-02 4:20,0.768779
2022-10-02 4:25,0.766469
2022-10-02 4:30,0.767855
2022-10-02 4:35,0.76582
2022-10-02 4:40,0.765919
2022-10-02 4:45,0.767129
2022-10-02 4:50,0.766095
2022-10-02 4:55,0.766667
2022-10-02 5:00,0.766535
2022-10-02 5:05,0.765061
2022-10-02 5:10,0.764412
2022-10-02 5:15,0.765699
2022-10-02 5:20,0.763675
2022-10-02 5:25,0.764434
2022-10-02 5:30,0.762806
2022-10-02 5:35,0.762828
2022-10-02 5:40,0.762003
2022-10-02 5:45,0.763092
2022-10-02 5:50,0.763906
2022-10-02 5:55,0.762795
2022-10-02 6:00,0.762652
2022-10-02 6:05,0.763488
2022-10-02 6:10,0.76362
2022-10-02 6:15,0.762707
2022-10-02 6:20,0.765809
2022-10-02 6:25,0.762377
2022-10-02 6:30,0.763807
2022-10-02 6:35,0.76318
2022-10-02 6:40,0.763147
2022-10-02 6:45,0.764302
2022-10-02 6:50,0.763565
2022-10-02 6:55,0.763609
2022-10-02 7:00,0.76197
2022-10-02 7:05,0.764533
2022-10-02 7:10,0.762212
2022-10-02 7:15,0.765061
2022-10-02 7:20,0.765512
2022-10-02 7:25,0.761915
2022-10-02 7:30,0.761948
2022-10-02 7:35,0.764269
2022-10-02 7:40,0.762674
2022-10-02 7:45,0.764863
2022-10-02 7:50,0.76252
2022-10-02 7:55,0.763543
2022-10-02 8:00,0.765259
2022-10-02 8:05,0.753247
2022-10-02 8:10,0.753874
2022-10-02 8:15,0.751476
2022-10-02 8:20,0.751355
2022-10-02 8:25,0.751465
2022-10-02 8:30,0.746724
2022-10-02 8:35,0.748429
2022-10-02 8:40,0.7469
2022-10-02 8:45,0.746801
2022-10-02 8:50,0.748319
2022-10-02 8:55,0.746328
2022-10-02 9:00,0.748374
2022-10-02 9:05,0.749694
2022-10-02 9:10,0.7491
2022-10-02 9:15,0.750475
2022-10-02 9:20,0.751586
2022-10-02 9:25,0.75229
2022-10-02 9:30,0.750717
2022-10-02 9:35,0.75229
2022-10-02 9:40,0.75284
2022-10-02 9:45,0.750805
2022-10-02 9:50,0.753192
2022-10-02 9:55,0.753632
2022-10-02 10:00,0.751377
2022-10-02 10:05,0.752433
2022-10-02 10:10,0.751663
2022-10-02 10:15,0.752873
2022-10-02 10:20,0.753665
2022-10-02 10:25,0.75295
2022-10-02 10:30,0.753258
2022-10-02 10:35,0.754215
2022-10-02 10:40,0.753709
2022-10-02 10:45,0.755876
2022-10-02 10:50,0.755634
2022-10-02 10:55,0.754842
2022-10-02 11:00,0.756679
2022-10-02 11:05,0.755128
2022-10-02 11:10,0.75581
2022-10-02 11:15,0.755821
2022-10-02 11:20,0.754644
2022-10-02 11:25,0.755502
2022-10-02 11:30,0.756294
2022-10-02 11:35,0.754402
2022-10-02 11:40,0.755678
2022-10-02 11:45,0.753885
2022-10-02 11:50,0.756976
2022-10-02 11:55,0.757108
2022-10-02 12:00,0.755469
2022-10-02 12:05,0.757064
2022-10-02 12:10,0.757339
2022-10-02 12:15,0.756888
2022-10-02 12:20,0.755975
2022-10-02 12:25,0.756866
2022-10-02 12:30,0.758362
2022-10-02 12:35,0.759737
2022-10-02 12:40,0.75834
2022-10-02 12:45,0.759781
2022-10-02 12:50,0.760364
2022-10-02 12:55,0.758758
2022-10-02 13:00,0.761145
2022-10-02 13:05,0.759429
2022-10-02 13:10,0.759913
2022-10-02 13:15,0.760606
2022-10-02 13:20,0.761607
2022-10-02 13:25,0.760353
2022-10-02 13:30,0.761398
2022-10-02 13:35,0.761926
2022-10-02 13:40,0.760507
2022-10-02 13:45,0.76164
2022-10-02 13:50,0.759847
2022-10-02 13:55,0.760232
2022-10-02 14:00,0.760276
2022-10-02 14:05,0.760969
2022-10-02 14:10,0.760617
2022-10-02 14:15,0.76219
2022-10-02 14:20,0.769351
2022-10-02 14:25,0.770396
2022-10-02 14:30,0.768647
2022-10-02 14:35,0.769736
2022-10-02 14:40,0.772519
2022-10-02 14:45,0.772255
2022-10-02 14:50,0.773498
2022-10-02 14:55,0.774587
2022-10-02 15:00,0.79365
2022-10-02 15:05,0.806256
2022-10-02 15:10,0.813065
2022-10-02 15:15,0.816772
2022-10-02 15:20,0.818477
2022-10-02 15:25,0.8173
2022-10-02 15:30,0.812691
2022-10-02 15:35,0.832502
2022-10-02 15:40,0.827607
2022-10-02 15:45,0.825847
2022-10-02 15:50,0.818609
2022-10-02 15:55,0.815716
2022-10-02 16:00,0.816552
2022-10-02 16:05,0.812889
2022-10-02 16:10,0.814946
2022-10-02 16:15,0.816233
2022-10-02 16:20,0.814594
2022-10-02 16:25,0.823482
2022-10-02 16:30,0.824725
2022-10-02 16:35,0.814715
2022-10-02 16:40,0.829741
2022-10-02 16:45,0.828432
2022-10-02 16:50,0.81114
2022-10-02 16:55,0.826254
2022-10-02 17:00,0.828157
2022-10-02 17:05,0.822173
2022-10-02 17:10,0.82379
2022-10-02 17:15,0.812482
2022-10-02 17:20,0.796048
2022-10-02 17:25,0.793837
2022-10-02 17:30,0.795641
2022-10-02 17:35,0.796554
2022-10-02 17:40,0.797115
2022-10-02 17:45,0.79552
2022-10-02 17:50,0.798083
2022-10-02 17:55,0.79508
2022-10-02 18:00,0.795927
2022-10-02 18:05,0.79376
2022-10-02 18:10,0.794464
2022-10-02 18:15,0.793584
2022-10-02 18:20,0.795377
2022-10-02 18:25,0.795289
2022-10-02 18:30,0.795069
2022-10-02 18:35,0.794981
2022-10-02 18:40,0.795168
2022-10-02 18:45,0.795344
2022-10-02 18:50,0.794816
