TOA5,,
TIMESTAMP,,
TS,,
factor,,
,,
2022-11-10 18:15:00,3.6916286,7.2784217
2022-11-10 18:30:00,3.6916286,7.2784217
2022-11-10 18:45:00,3.695373,7.2821661
2022-11-10 19:00:00,3.695373,7.2821661
2022-11-10 19:15:00,3.7066051,7.2933982
2022-11-10 19:30:00,3.7140928,7.3008859
2022-11-10 19:45:00,3.7290693,7.3158624
2022-11-10 20:00:00,3.7066051,7.2933982
2022-11-10 20:15:00,3.7028607,7.2896538
2022-11-10 20:30:00,3.7066051,7.2933982
2022-11-10 20:45:00,3.6916286,7.2784217
2022-11-10 21:00:00,3.7328137,7.3196068
2022-11-10 21:15:00,3.7253249,7.312118
2022-11-10 21:30:00,3.7103484,7.2971415
2022-11-10 21:45:00,3.7103484,7.2971415
2022-11-10 22:00:00,3.7178372,7.3046303
2022-11-10 22:15:00,3.7103484,7.2971415
2022-11-10 22:30:00,3.7215805,7.3083736
2022-11-10 22:45:00,3.7103484,7.2971415
2022-11-10 23:00:00,3.7140928,7.3008859
2022-11-10 23:15:00,3.7066051,7.2933982
2022-11-10 23:30:00,3.7365581,7.3233512
2022-11-10 23:45:00,3.7215805,7.3083736
2022-11-11 00:00:00,3.7140928,7.3008859
2022-11-11 00:15:00,3.7066051,7.2933982
2022-11-11 00:30:00,3.7103484,7.2971415
2022-11-11 00:45:00,3.7178372,7.3046303
2022-11-11 01:00:00,3.7103484,7.2971415
2022-11-11 01:15:00,3.6991174,7.2859105
2022-11-11 01:30:00,3.7140928,7.3008859
2022-11-11 01:45:00,3.7253249,7.312118
2022-11-11 02:00:00,3.7403014,7.3270945
2022-11-11 02:15:00,3.6991174,7.2859105
2022-11-11 02:30:00,3.7066051,7.2933982
2022-11-11 02:45:00,3.7440458,7.3308389
2022-11-11 03:00:00,3.7028607,7.2896538
2022-11-11 03:15:00,3.6991174,7.2859105
2022-11-11 03:30:00,3.7028607,7.2896538
2022-11-11 03:45:00,3.7365581,7.3233512
2022-11-11 04:00:00,3.7178372,7.3046303
2022-11-11 04:15:00,3.7440458,7.3308389
2022-11-11 04:30:00,3.7253249,7.312118
2022-11-11 04:45:00,3.7328137,7.3196068
2022-11-11 05:00:00,3.7365581,7.3233512
2022-11-11 05:15:00,3.7028607,7.2896538
2022-11-11 05:30:00,3.7028607,7.2896538
2022-11-11 05:45:00,3.7140928,7.3008859
2022-11-11 06:00:00,3.7066051,7.2933982
2022-11-11 06:15:00,3.7215805,7.3083736
2022-11-11 06:30:00,3.7103484,7.2971415
2022-11-11 06:45:00,3.7215805,7.3083736
2022-11-11 07:00:00,3.7440458,7.3308389
2022-11-11 07:15:00,3.7215805,7.3083736
2022-11-11 07:30:00,3.7290693,7.3158624
2022-11-11 07:45:00,3.7140928,7.3008859
2022-11-11 08:00:00,3.7215805,7.3083736
2022-11-11 08:15:00,3.7477891,7.3345822
2022-11-11 08:30:00,3.7328137,7.3196068
2022-11-11 08:45:00,3.7440458,7.3308389
2022-11-11 09:00:00,3.7140928,7.3008859
2022-11-11 09:15:00,3.7253249,7.312118
2022-11-11 09:30:00,3.7066051,7.2933982
2022-11-11 09:45:00,3.7066051,7.2933982
2022-11-11 10:00:00,3.6916286,7.2784217
2022-11-11 10:15:00,3.7328137,7.3196068
2022-11-11 10:30:00,3.6841409,7.270934
2022-11-11 10:45:00,3.7066051,7.2933982
2022-11-11 11:00:00,3.6579323,7.2447254
2022-11-11 11:15:00,3.6467002,7.2334933
2022-11-11 11:30:00,3.6803965,7.2671896
2022-11-11 11:45:00,3.6504446,7.2372377
2022-11-11 12:00:00,3.6467002,7.2334933
2022-11-11 12:15:00,3.6467002,7.2334933
2022-11-11 12:30:00,3.6467002,7.2334933
2022-11-11 12:45:00,3.6504446,7.2372377
2022-11-11 13:00:00,3.6579323,7.2447254
2022-11-11 13:15:00,3.7028607,7.2896538
2022-11-11 13:30:00,3.6916286,7.2784217
2022-11-11 13:45:00,3.66542,7.2522131
2022-11-11 14:00:00,3.7066051,7.2933982
2022-11-11 14:15:00,3.6729088,7.2597019
2022-11-11 14:30:00,3.6841409,7.270934
2022-11-11 14:45:00,3.6803965,7.2671896
2022-11-11 15:00:00,3.6916286,7.2784217
2022-11-11 15:15:00,3.7178372,7.3046303
2022-11-11 15:30:00,3.6766521,7.2634452
2022-11-11 15:45:00,3.7028607,7.2896538
2022-11-11 16:00:00,3.6766521,7.2634452
2022-11-11 16:15:00,3.6691644,7.2559575
2022-11-11 16:30:00,3.6991174,7.2859105
2022-11-11 16:45:00,3.6803965,7.2671896
2022-11-11 17:00:00,3.6803965,7.2671896
2022-11-11 17:15:00,3.7028607,7.2896538
2022-11-11 17:30:00,3.6991174,7.2859105
